id;parent_id;Наименование;ИмяФайлаИзображения;Свойства;Документация;Новинка;Спецпредложение;Заголовок;Подзаголовок;КлючевыеСлова;Описание;ТекстОптимизации
112103;112086;PP-R Компенсатор;PP_R_Kompensator_Fas_chasti_vodosn_PRO_AQUA.jpg;Материал: полипропилен «рандом сополимер» (PP-R) ^Область применения: применяют в системах хол. и гор. водоснабжения, отопления, водоподготовки, пневмопроводах^Примечание: соединение полипропиленовых труб осуществляется с помощью специального аппарата для сварки^Цвет: белый^Производитель: ООО ""ПРО АКВА""^Страна изготовитель: Россия;;false;false;;;;;
112108;112086;PP-R Универсальный настенный комплект;PP_R_Nasten_komplekt_Fas_chasti_vodosn_PRO_AQUA.jpg;Материал: полипропилен «рандом сополимер» (PP-R) ^Область применения: применяют в системах хол. и гор. водоснабжения, отопления, водоподготовки, пневмопроводах^Примечание: соединение полипропиленовых труб осуществляется с помощью специального аппарата для сварки^Цвет: белый^Производитель: ООО ""ПРО АКВА""^Страна изготовитель: Россия;;false;false;;;;;
112110;112086;PP-R Крестовина;PP_R_Krestovina_Fas_chasti_vodosn_PRO_AQUA.jpg;Материал: полипропилен «рандом сополимер» (PP-R) ^Область применения: применяют в системах хол. и гор. водоснабжения, отопления, водоподготовки, пневмопроводах^Примечание: соединение полипропиленовых труб осуществляется с помощью специального аппарата для сварки^Цвет: белый^Производитель: ООО ""ПРО АКВА""^Страна изготовитель: Россия;;false;false;;;;;
112115;112086;PP-R Крестовина переходная;PP_R_Krestovina_Fas_chasti_vodosn_PRO_AQUA.jpg;Материал: полипропилен «рандом сополимер» (PP-R) ^Область применения: применяют в системах хол. и гор. водоснабжения, отопления, водоподготовки, пневмопроводах^Примечание: соединение полипропиленовых труб осуществляется с помощью специального аппарата для сварки^Цвет: белый^Производитель: ООО ""ПРО АКВА""^Страна изготовитель: Россия;;false;false;;;;;
112119;112086;PP-R Муфта;PP_R_Myfta_Fas_chasti_vodosn_PRO_AQUA.jpg;Материал: полипропилен «рандом сополимер» (PP-R) ^Область применения: применяют в системах хол. и гор. водоснабжения, отопления, водоподготовки, пневмопроводах^Примечание: соединение полипропиленовых труб осуществляется с помощью специального аппарата для сварки^Цвет: белый^Производитель: ООО ""ПРО АКВА""^Страна изготовитель: Россия;;false;false;;;;;
112129;112086;PP-R Муфта с накидной гайкой;PP_R_Myfta_nakid_gaika_Fas_chasti_vodosn_PRO_AQUA.jpg;Материал: полипропилен «рандом сополимер» (PP-R) ^Область применения: применяют в системах хол. и гор. водоснабжения, отопления, водоподготовки, пневмопроводах^Примечание: соединение полипропиленовых труб осуществляется с помощью специального аппарата для сварки^Цвет: белый^Производитель: ООО ""ПРО АКВА""^Страна изготовитель: Россия;;false;false;;;;;
112087;112086;PP-R Бурт под фланец;PP_R_Byrt_pod_flanec_Fas_chasti_vodosn_PRO_AQUA.jpg;Материал: полипропилен «рандом сополимер» (PP-R) ^Область применения: применяют в системах хол. и гор. водоснабжения, отопления, водоподготовки, пневмопроводах^Примечание: соединение полипропиленовых труб осуществляется с помощью специального аппарата для сварки^Цвет: белый^Производитель: ООО ""ПРО АКВА""^Страна изготовитель: Россия;;false;false;;;;;
112093;112086;PP-R Заглушка;PP_R_Zaglyshka_Fas_chasti_vodosn_PRO_AQUA.jpg;Материал: полипропилен «рандом сополимер» (PP-R) ^Область применения: применяют в системах хол. и гор. водоснабжения, отопления, водоподготовки, пневмопроводах^Примечание: соединение полипропиленовых труб осуществляется с помощью специального аппарата для сварки^Цвет: белый^Производитель: ООО ""ПРО АКВА""^Страна изготовитель: Россия;;false;false;;;;;
112100;112086;PP-R Разъемное соединение;PP_R_Razem_soed_Fas_chasti_vodosn_PRO_AQUA.jpg;Материал: полипропилен «рандом сополимер» (PP-R) ^Область применения: применяют в системах хол. и гор. водоснабжения, отопления, водоподготовки, пневмопроводах^Примечание: соединение полипропиленовых труб осуществляется с помощью специального аппарата для сварки^Цвет: белый^Производитель: ООО ""ПРО АКВА""^Страна изготовитель: Россия;;false;false;;;;;
8523;8522;Инструменты для монтажа ПП труб;Nognicy_dlya_plastik_tryb.jpg;;;false;false;;;;;
102518;8523;Сварочные аппараты для ПП / пластиковых труб;Svaroch_apparat_PP_plastik_tryb.jpg;Мощность, Вт: 2 000^Производитель: CANDAN MAKINA^Страна изготовитель: Турция;12493,12494;false;false;;;;;
102544;8523;Ножи для удаления фольги;Nog_dlya_ydaleniya_folgi.jpg;Область применения: для зачистки армированных ПП труб^Страна изготовитель: Турция;;false;false;;;;;
102551;8523;Ножницы для пластиковых труб;Nognicy_dlya_plastik_tryb.jpg;Область применения: резка ПП и ПЭ труб^Производитель: CANDAN MAKINA^Страна изготовитель: Турция;;false;false;;;;;
102554;8523;Тест-насосы;Test_nasosy.jpg;Область применения: тестирование системы на герметичность^Производитель: CANDAN MAKINA^Страна изготовитель: Турция;12168;false;false;;;;;
102556;8523;Сменные насадки к сварочным аппаратам;Smen_nasadki_k_svaroch_apparatam.jpg;Производитель: CANDAN MAKINA^Страна изготовитель: Турция;;false;false;;;;;
8534;8522;Трубы полипропиленовые для водоснабжения;Truba_PP_napornaya.jpg;;;false;false;Продажа труб полипропиленовых для водоснабжения в Минске;;;Богатый выбор полипропиленовых труб для водоснабжения.  Оформить заказ на полипропиленовые трубы Вы можете прямо на нашем сайте.;"<div style=""text-align: justify""><p>При строительстве застройщикам обычно нужно купить трубы полипропиленовые для водоснабжения. Среди многочисленных предложений следует выбирать лучшие варианты. Трубы для водоснабжения желательно выбирать иностранных производителей. Они обладают лучшими характеристиками и прослужат дольше. Безусловно, стоимость их будет немного выше, но это того стоит.</p><p>Можно приобрести и отечественную продукцию, но в этом случае к покупке нужно подходить избирательно.</p><p>Определяем качество труб:</p><p>их ключевое достоинство -  долговечность, поэтому на изделие должна распространяться гарантия.</p><p>Важно, чтобы  после замерзания трубы полипропиленовые для водоснабженияне не теряли целостности, не деформировались.</p><p>Трубы полипропиленовые для холодного водоснабжения, как правило, имеют специальное покрытие, на котором не образуется коррозия, налет и отложения. Они не боятся давления или повышения температуры. Трубы полипропиленовые для горячего водоснабжения нетяжёлые, что позволяет легко их транспортировать, а благодаря низкой тепловодности конденсат не образуется.</p><p>Перед тем как купить трубы полипропиленовые для водоснабжения, необходимо учитывать специфику водопровода, диаметр и температуру, которую они способны выдержать.</p> <p>Подробно о каждом изделии Вы можете узнать в «Чистый берег». Мы поможем выбрать нужный вариант!</p></div>"
102081;8534;Трубы полипропиленовые армированные;Truba_PP_armir_steklovoloknom.jpg;Материал: полипропилен PP-R тип 3^Область применения: хозяйственно-питьевое водоснабжение, отопление^Среда: вода^Цвет: серый^t мах, °С: 90^Примечание: трубы поставляются в отрезках по 4 м, цена указана за 1 м;122447,122747,123525;false;false;Продажа армированных  полипропиленовых труб в Минске по доступной цене.;;;Армированные полипропиленовые трубы, широкий ассортимент, высокое качество, товар в наличии.;"<div style=""text-align: justify""><p>Армированные полипропиленовые трубы для отопления, цена на которые доступна широкому кругу покупателей, не выделяют вредных примесей. Они потеснили своих чугунных предшественников и заняли лидирующие позиции. Сегодня эти изделия используются повсеместно: <ul><li>армированные полипропиленовые трубы для отопления идеальны  и для классических теплых полов и для обогрева дома.  Они не провисают, довольно надежны и прочны;</li> <li>армированные (ПП) полипропиленовые трубы подойдут и для трубопровода многоэтажки, и для промышленного комплекса, и для индивидуальной застройки. Особенно популярны сейчас изделия с большим диаметром;</li> <li>использование их обусловлено экономичностью и простотой монтажа.</li></ul></p> <p>Преимущества  армированных ПП изделий: <ul><li>установка изделия обойдется недорого;</li> <li>не растрескиваются и не деформируются;</li> <li>безопасны, устойчивы к растяжениям.</li></ul></p><p>Критерием качества ПП армированной Трубы является  стоимость и производитель. Для нашего  климата  подходят импортные армированные полипропиленовые трубы для отопления, цена которых немного выше, а также отечественные изделия. Только стоит учитывать, что  их лучше не использовать в регионах, где возможны большие морозы.</p> <p>Где можно купить в Минске трубы полипропиленовые армированные стекловолокном?</p> <p>Сделать это возможно в «Чистый берег». Мы предлагаем армированные полипропиленовые трубы для отопления, цена которых привлекательна - надежные изделия, проверенные временем и опытом наших клиентов!</p></div>"
102133;8534;Трубы полипропиленовые;Truba_PP_napornaya.jpg;Область применения: хозяйственно-питьевое водоснабжение, отопление^Среда: вода^Цвет: серый^t мах, °С: 90^Примечание: трубы поставляются в отрезках по 4 м, цена указана за 1 м;122447,122747,123525;false;false;;;;;"<p><strong>Трубы полипропиленовые</strong> &ndash; идеальный вариант для создания водопровода. Для отопления и горячего водоснабжения применяются армированные трубы. В качестве &laquo;скелета&raquo; в них используются стекловолокно, алюминий или другой материал. Для холодного водоснабжения армирование труб не используется. &nbsp;</p><h2>Преимущества</h2><p>В магазине &laquo;Чистый берег&raquo; можно <strong>купить полипропиленовые трубы</strong> различных модификаций и размеров. Благодаря своим характеристикам они стали хорошей альтернативой дорогим медным трубам. Основными преимуществами таких изделий является:</p><ul><li>Долгий срок службы.</li><li>Нулевая проводимость тока.</li><li>Абсолютная гигиеничность.</li><li>Антикоррозийная стойкость.</li><li>Высокая термоизоляция.</li></ul><p>В отличие от многих аналогов, полипропиленовые трубы могут выдерживать давление до 20 Бар.</p><h2>Сфера использования</h2><p>Такая продукция в основном используется в различных системах доставки воды. Небольшая <strong>цена на полипропиленовые трубы</strong> позволяет создать с их помощью недорогой, но качественный водопровод. Из других сфер отметим:</p><ul><li>Защита электропроводки.</li><li>Системы орошения.</li><li>Осушение болотистых участков.</li></ul><h3>Рекомендации по выбору</h3><p>Мы предлагаем <strong>полипропиленовые трубы в Минске</strong> различных параметров. В ассортимент нашего магазина входит продукция известных производителей: Wavin Ekoplastik (Чехия) и FIRAT (Турция). Мы готовы вам предложить такие трубы различных диаметров. Если вы затрудняетесь выбрать подходящую для ваших нужд полипропиленовую трубу, то позвоните в нашу компанию. Менеджеры &laquo;Чистого берега&raquo; помогут подобрать такой вариант, который вас обязательно устроит. &nbsp; &nbsp;</p>"
8554;8522;Фасонные части для водоснабжения;Klapan_ventil_PP.jpg;;;false;false;;;;;
110730;8554;Вентиль п/п;Ventil_radiator_termost_pryamoj_Truby_PP_vodosn.jpg;Материал: полипропилен PPRC^Область применения: для регулирования подачи теплоносителя в отопительный прибор^Среда: вода^Цвет: белый^Ру, МПа: 2,0^t мах, °С: 90^Производитель: Wavin Ekoplastik^Страна изготовитель: Чехия;;false;false;;;;;
110699;8554;Петля компенсирующая п/п;Petlya_komps_PP_SKS0_Wavin_Vodosn.jpg;Материал: полипропилен PPRC^Область применения: хозяйственно-питьевое водоснабжение, отопление^Среда: вода^Цвет: серый^Ру, МПа: 2,0^t мах, °С: 90^Производитель: Wavin Ekoplastik^Страна изготовитель: Чехия;;false;false;;;;;
110701;8554;Планка п/п установочная для смесителя;Planka_PP_ystanovoch_dlya_smesit_SDNK_Wavin_Vodosn.jpg;Материал: полипропилен PPRC^Область применения: хозяйственно-питьевое водоснабжение, отопление^Среда: вода^Цвет: серый^Ру, МПа: 1,0^t мах, °С: 90^Производитель: Wavin Ekoplastik^Страна изготовитель: Чехия;;false;false;;;;;
105859;8554;Фильтр п/п;Filtr_PP_Truby_PP_dlya_vodosnab_fac_chasti.jpg;Материал: полипропилен PPRC^Область применения: хозяйственно-питьевое водоснабжение, отопление^Среда: вода^Цвет: серый^Ру, МПа: 1,0^t мах, °С: 90^Производитель: FIRAT^Страна изготовитель: Турция;;false;false;;;;;
108857;8554;Отводы с переходом п/п;Otvod_pp_s_perexodom.jpg;Материал: полипропилен PPRC^Область применения: хозяйственно-питьевое водоснабжение, отопление^Среда: вода^Цвет: серый^Ру, МПа: 1,0^t мах, °С: 90^Производитель: FIRAT^Страна изготовитель: Турция;;false;false;;;;;
108853;8554;Муфты с накидной гайкой п/п;Mufty_nakid_gajka_PP_Truby_PP_dlya_vodosnab_fac_chasti.jpg;Материал: полипропилен PPRC и латунь^Область применения: хозяйственно-питьевое водоснабжение, отопление^Среда: вода^Цвет: серый^Ру, МПа: 1,0^t мах, °С: 90^Производитель: Firat^Страна изготовитель: Турция;;false;false;;;;;
8706;8554;Разборные соединения п/п;Razbornoe_soed_PP_SRS0_Wavin_Vodosn.jpg;Материал: полипропилен PPRC^Область применения: хозяйственно-питьевое водоснабжение, отопление^Среда: вода^Цвет: серый^Ру, МПа: 1,0^t мах, °С: 90^Производитель: Wavin Ekoplastik^Страна изготовитель: Чехия;;false;false;;;;;
8719;8554;Угольник п/п;Ygolnik_PP_45_SKO0_Wavin_Vodosn.jpg;Материал: полипропилен PPRC^Область применения: хозяйственно-питьевое водоснабжение, отопление^Среда: вода^Цвет: серый^Ру, МПа: 1,0^t мах, °С: 90^Производитель: Wavin Ekoplastik^Страна изготовитель: Чехия;122447,123525;false;false;;;;;
8645;8554;Переход п/п;Perexod_nakid_gajka_evro_konus_Truby_PP_vodosn.jpg;Материал: полипропилен PPRC^Область применения: хозяйственно-питьевое водоснабжение, отопление^Среда: вода^Цвет: серый^Ру, МПа: 1,0^t мах, °С: 90^Производитель: Wavin Ekoplastik^Страна изготовитель: Чехия;122447,123525;false;false;;;;;
108861;8554;Тройники комб. с внутренней резьбой п/п;trojnik_vr_pp_firat.jpg;Материал: полипропилен PPRC и латунь^Область применения: хозяйственно-питьевое водоснабжение, отопление^Среда: вода^Цвет: серый^Ру, МПа: 1,0^t мах, °С: 90^Производитель: FIRAT^Страна изготовитель: Турция;;false;false;;;;;
108862;8554;Тройники комб. с наружной резьбой п/п;trojnik_kombin_nr_pp_firat.jpg;Материал: полипропилен PPRC и латунь^Область применения: хозяйственно-питьевое водоснабжение, отопление^Среда: вода^Цвет: серый^Ру, МПа: 1,0^t мах, °С: 90^Производитель: FIRAT^Страна изготовитель: Турция;;false;false;;;;;
108856;8554;Отводы комб. с наружной резьбой п/п;otvod_komb_nr_pp_firat.jpg;Материал: полипропилен PPRC и латунь^Область применения: хозяйственно-питьевое водоснабжение, отопление^Среда: вода^Цвет: серый^Ру, МПа: 1,0^t мах, °С: 90^Производитель: FIRAT^Страна изготовитель: Турция;;false;false;;;;;
102409;8554;Пробки (заглушки) п/п;probka_s_rezboj_pp_firat.jpg;Материал: полипропилен PPRC^Область применения: хозяйственно-питьевое водоснабжение, отопление^Среда: вода^Цвет: серый;122447,123525;false;false;;;;;
108859;8554;Разборные соединения с внутренней резьбой п/п;razbornoe_soedinenie_vr_pp_firat.jpg;Материал: полипропилен PPRC^Область применения: хозяйственно-питьевое водоснабжение, отопление^Среда: вода^Цвет: серый^Ру, МПа: 1,0^t мах, °С: 90;122447,123525;false;false;;;;;
108860;8554;Разборные соединения с наружной резьбой п/п;razbornoe_soedinenie_nr_pp_firat.jpg;Материал: полипропилен PPRC^Область применения: хозяйственно-питьевое водоснабжение, отопление^Среда: вода^Цвет: серый^Ру, МПа: 1,0^t мах, °С: 90;122447,123525;false;false;;;;;
108864;8554;Тройники соединительные п/п;trojnik_soedinitelnij_pp_firat.jpg;Материал: полипропилен PPRC^Область применения: хозяйственно-питьевое водоснабжение, отопление^Среда: вода^Цвет: серый^Ру, МПа: 1,0^t мах, °С: 90;122447,123525;false;false;;;;;
108863;8554;Тройники переходные п/п;trojnik_perehod_pp_firat.jpg;Материал: полипропилен PPRC^Область применения: хозяйственно-питьевое водоснабжение, отопление^Среда: вода^Цвет: серый^Ру, МПа: 1,0^t мах, °С: 90;122447,123525;false;false;;;;;
108850;8554;Муфты с внутренней резьбой п/п;myfta_kombinir_pod_klych_vr_pp_firat.jpg;Материал: полипропилен PPRC и латунь^Область применения: хозяйственно-питьевое водоснабжение, отопление^Среда: вода^Цвет: серый^Ру, МПа: 1,0^t мах, °С: 90^Производитель: Firat^Страна изготовитель: Турция;;false;false;;;;;
108852;8554;Муфты с наружной резьбой п/п;myfta_kombinir_nr_pp_firat.jpg;Материал: полипропилен PPRC и латунь^Область применения: хозяйственно-питьевое водоснабжение, отопление^Среда: вода^Цвет: серый^Ру, МПа: 1,0^t мах, °С: 90^Производитель: FIRAT^Страна изготовитель: Турция;;false;false;;;;;
102328;8554;Обводы п/п;obvod_pp_firat.jpg;Материал: полипропилен PPRC^Область применения: хозяйственно-питьевое водоснабжение, отопление^Среда: вода^Цвет: серый^Ру, МПа: 1,0^t мах, °С: 90;122447;false;false;;;;;
108858;8554;Отводы соединительные п/п;otvod_soedinitelnij_pp_firat.jpg;Материал: полипропилен PPRC^Область применения: хозяйственно-питьевое водоснабжение, отопление^Среда: вода^Цвет: серый^Ру, МПа: 1,0^t мах, °С: 90^Производитель: FIRAT^Страна изготовитель: Турция;;false;false;;;;;
108855;8554;Отводы комб. с внутренней резьбой п/п;otvod_komb_vr_pp_firat.jpg;Материал: полипропилен PPRC и латунь^Область применения: хозяйственно-питьевое водоснабжение, отопление^Среда: вода^Цвет: серый^Ру, МПа: 1,0^t мах, °С: 90^Производитель: FIRAT^Страна изготовитель: Турция;;false;false;;;;;
108854;8554;Отводы комб. с внутренней резьбой и керплением п/п;otvod_komb_krepl_vr_pp_firat.jpg;Материал: полипропилен PPRC и латунь^Область применения: хозяйственно-питьевое водоснабжение, отопление^Среда: вода^Цвет: серый^Ру, МПа: 1,0^t мах, °С: 90^Производитель: FIRAT^Страна изготовитель: Турция;;false;false;;;;;
102153;8554;Крестовины п/п;krestovina_pp_firat.jpg;Материал: полипропилен PPRC^Область применения: хозяйственно-питьевое водоснабжение, отопление^Среда: вода^Цвет: серый^Ру, МПа: 1,0^t мах, °С: 90^Производитель: FIRAT^Страна изготовитель: Турция;;false;false;;;;;
102169;8554;Перекрещивание п/п;Perekrechivanie_PP_SKR0_Wavin_Vodosn.jpg;Материал: полипропилен PPRC^Область применения: хозяйственно-питьевое водоснабжение, отопление^Среда: вода^Цвет: серый^Ру, МПа: 2,0^t мах, °С: 90^Производитель: Wavin Ekoplastik^Страна изготовитель: Чехия;;false;false;;;;;
108851;8554;Муфты соединительные п/п;myfta_soedin_pp_firat.jpg;Материал: полипропилен PPRC^Область применения: хозяйственно-питьевое водоснабжение, отопление^Среда: вода^Цвет: серый^Ру, МПа: 1,0^t мах, °С: 90;122747,123525,122447;false;false;;;;;
108849;8554;Муфты переходные п/п;myfta_perehodnaja_pp_firat.jpg;Материал: полипропилен PPRC^Область применения: хозяйственно-питьевое водоснабжение, отопление^Среда: вода^Цвет: серый^Ру, МПа: 1,0^t мах, °С: 90;122447,123525;false;false;;;;;
102142;8554;Краны шаровые п/п;kran_sharovij_pp_firat.jpg;Материал: полипропилен PP-R^Область применения: хозяйственно-питьевое водоснабжение, отопление^Среда: вода^Ру, МПа: 1,0^t мах, °С: 90;122447,122747;false;false;;;;;
8772;;Трубы полиэтиленовые и фасонные части;;;;false;false;Трубы полиэтиленовые купить в Минске, трубы из полиэтилена недорого;;;"Полиэтиленовые трубы можно приобрести на сайте ЗАО ""Чистый берег"". Поставляем только качественные трубы из полиэтилена по доступной цене от лучших производителей.";
8777;8772;Трубы полиэтиленовые;trybi_pe.jpg;Материал: полиэтилен^Среда: вода^Область применения: хозяйственно-питьевое водоснабжение^Цвет: черный с синей полосой^t мах, °С: 40^Примечание: трубы поставляются в отрезках и бухтах^**: отрезки - кратно 10м, от Ду=63 только бухты;12563,121199,123037,12944,121074,12701,12304,121268,121590,121666,121786,122820,121665,121945,121787,122802,12436,12736,121496,123031,12473,121246,121589,121663,121789,121871,122113,122803,121245,121579,122114,121662,123511,12562,12300,121250,121664,122857,121244,121596,121441,121788,122089,122819,12639,12706,123032,12707,123033,12708,123034,12710,123085,12712,123036,122110,121256,121592,122109,122807,121249,121595,121791,121955,122795,121248,121578,121872,121954,122112,122834,121266,121661,122804,122858,12336,121260,121588,121792,122835,121261,121439,121793,122849,121258,121577,121790,122090,122806,12984,121273,121323,121591,121869,122103,122808,12709;false;false;Продажа полиэтиленовых труб для водопровода в минске.;;;Большой ассортимент полиэтиленовых труб для водоснабжения в минске .Стоимость наших товаров васа приятно удивит;
102508;8772;Сопутствующие товары;kljuch_dlja_soedinenij_unidelta.jpg;Область применения: для монтажа компрессионных муфт^Производитель: Unidelta^Страна изготовитель: Италия;123317;false;false;;;;;
104384;8772;Опоры скользящие;Opora_PPR_skolzyaschaya_G60_Krepleniya.jpg;Область применения: предназначены для укладки труб из ПВХ, ПЭ, стали, чугуна в футляре^Рабочий диапазон температур: от -20 до +40;12985;false;false;;;;;
102457;8772;Фасонные части под приварку;Otvod_svarnoj_PE100_SDR17_pitevoj_Truby_PE_fas_chasti.jpg;;;false;false;;;;;
108892;102457;Тройник сварной переходной фланцевый ПЭ100 SDR 17;Trojnik_svarnoj_perexod_flanc_PE110SDR17_TrubyPE.jpg;Материал: полиэтилен ^Марка полиэтилена: ПЭ100^Область применения: для трубопроводов наружных сетей хол. водоснабжения, в том числе питьевого^Среда: вода^Тип присоединения: фланец^Ру, МПа: 1,0^t мах, °С: 20^Регламентирующий документ: ТУ ВУ 812000420.002-2010^Страна изготовитель: РБ;122758,123049,123302;false;false;;;;;
108886;102457;Отвод сварной ПЭ100-160/SDR 17 питьевой;Otvod_svarnoj_PE100_SDR17_pitevoj_Truby_PE_fas_chasti.jpg;Материал: полиэтилен ^Область применения: для монтажа трубопроводов транспортирующих воду, жидкости, газообр. вещества к которым ПЭ хим.стоек^Рабочий диапазон температур: от 0 до 40° С^Производитель: Пассат-Пласт^Страна изготовитель: РБ;12449,12655,12831,122612,121055,121075,121116,12931,12969,122713;false;false;;;;;
108887;102457;Отвод сварной ПЭ100-225/SDR 17 питьевой;Otvod_svarnoj_PE100_SDR17_pitevoj_Truby_PE_fas_chasti.jpg;Материал: полиэтилен ^Область применения: для монтажа трубопроводов, транспортирующих воду, жидкости, газообр. вещества к которым ПЭ хим.стоек^Рабочий диапазон температур: от 0 до 40° С^Производитель: Пассат-Пласт^Страна изготовитель: РБ;12447,121119,12634,122554,12449,12886;false;false;;;;;
108889;102457;Отвод сварной ПЭ100-315/SDR 17 питьевой;Otvod_svarnoj_PE100_SDR17_pitevoj_Truby_PE_fas_chasti.jpg;Материал: полиэтилен ^Область применения: для монтажа трубопроводов, транспортирующих воду, жидкости, газообр. вещества к которым ПЭ хим.стоек^Рабочий диапазон температур: от 0 до 40° С^Производитель: Пассат-Пласт^Страна изготовитель: РБ;123931,12946;false;false;;;;;
108987;102457;Фланец стальной свободный;Flanec_stal_Truby_PE_fas_chasti.jpg;Материал: сталь Ст.20^Область применения: для разъёмных соединений ПЭ труб^Ру, МПа: 1,0^Производитель: ЛКСН-Колос^Страна изготовитель: РБ;12879,121547,121650,121781,121996,122085,122074,122851,123088,123486,12880,121651,121998,122082,122084,122077,122850,123087,123521,12863,121653,121782,122088,122075,122979,12864,121552,121783,121997,122080,122078,123046,123520;false;false;;;;;
102459;102457;Втулки под фланец ПЭ100 SDR 17;Vtylki_pod_flanec.jpg;Материал: полиэтилен^Марка полиэтилена: ПЭ100^Область применения: для сварных и механических соединений напорных труб из ПЭ для трубопроводов транспортирующих воду^Среда: вода^Тип присоединения: под приварку^Ру, МПа: 1,6^t мах, °С: 40;121488,121780,122126,122914,121489,122069,122992,12653,121487,12561,12926,12861;false;false;;;;;
113164;102457;Отвод сварной ПЭ100-100/SDR 17 питьевой;Otvod_svarnoj_PE100_SDR17_pitevoj_Truby_PE_fas_chasti.jpg;Материал: полиэтилен ^Область применения: для монтажа трубопроводов транспортирующих воду, жидкости, газообр. вещества к которым ПЭ хим.стоек^Рабочий диапазон температур: от 0 до 40° С^Производитель: ООО ""Изоком Пласт""^Страна изготовитель: РБ;122100,122900;false;false;;;;;
8788;8772;Фасонные части компрессионные;myfta_soedinit_nr_pe.jpg;;;false;false;;;;;
108867;8788;Муфты фланцевые;myfta_flancevaja_pe.jpg;Материал: полипропилен (PP-B)^Область применения: для соединения полиэтиленовых труб^Среда: вода^Ру, МПа: 1,6^t мах, °С: 40^Производитель: UNIDELTA^Страна изготовитель: Италия;123317;false;false;;;;;
108878;8788;Седелки с кольцом;Sedelka_s_kolcom_Truby_PE_fas_chasti.jpg;Материал корпуса: полипропилен (PP)^Область применения: для систем водоснабжения и отопления, для соединения полиэтиленовых труб^Среда: вода^Ру, МПа: 1,6^t мах, °С: 90^Производитель: Plastica Alfa^Страна изготовитель: Италия;;false;false;;;;;
8789;8788;Заглушки;zaglyshka_pe.jpg;Материал: полипропилен (PP-B)^Область применения: для соединения полиэтиленовых труб^Среда: вода^Ру, МПа: 1,6^t мах, °С: 40^Производитель: UNIDELTA ^Страна изготовитель: Италия;123317;false;false;;;;;
108879;8788;Седла зажимные с внутренней резьбой;sedlo_zagimnoe_pe_unidelta.jpg;Материал: полипропилен (PP-B)^Область применения: для соединения полиэтиленовых труб^Среда: вода^Ру, МПа: 1,6^t мах, °С: 40^Производитель: UNIDELTA ^Страна изготовитель: Италия;123317;false;false;;;;;
108884;8788;Тройники фланцевые;Trojniki_flanc.jpg;Материал: полипропилен (PP-B)^Область применения: для соединения полиэтиленовых труб^Среда: вода^Ру, МПа: 1,6^t мах, °С: 40^Производитель: UNIDELTA ^Страна изготовитель: Италия;123317;false;false;;;;;
108881;8788;Тройники с внутренней резьбой;trojnik_vr_pe.jpg;Материал: полипропилен (PP-B)^Область применения: для соединения полиэтиленовых труб^Среда: вода^Ру, МПа: 1,6^t мах, °С: 40^Производитель: UNIDELTA ^Страна изготовитель: Италия;123317;false;false;;;;;
108882;8788;Тройники с наружной резьбой;trojnik_pe_nr_unidelta.jpg;Материал: полипропилен (PP-B)^Область применения: для соединения полиэтиленовых труб^Среда: вода^Ру, МПа: 1,6^t мах, °С: 40^Производитель: UNIDELTA ^Страна изготовитель: Италия;123317;false;false;;;;;
108865;8788;Муфты для перехода на другие типы труб;myfta_perehod_na_drygie_tipi_tryb_unidelta.jpg;Материал: полипропилен (PP-B)^Область применения: для соединения ПЭ труб с трубами из меди, стали, ПП, ПВХ, металлопласта и др.^Среда: вода^Ру, МПа: 1,6^t мах, °С: 40^Производитель: UNIDELTA ^Страна изготовитель: Италия;123317;false;false;;;;;
108876;8788;Отводы соединительные;otvod_soedinitelnij_pe.jpg;Материал: полипропилен (PP-B)^Область применения: для соединения полиэтиленовых труб^Среда: вода^Ру, МПа: 1,6^t мах, °С: 40^Производитель: UNIDELTA ^Страна изготовитель: Италия;123317;false;false;;;;;
108872;8788;Отводы с внутренней резьбой;otvod_vr_pe.jpg;Материал: полипропилен (PP-B)^Область применения: для соединения полиэтиленовых труб^Среда: вода^Ру, МПа: 1,6^t мах, °С: 40^Производитель: UNIDELTA ^Страна изготовитель: Италия;123317;false;false;;;;;
108874;8788;Отводы с наружной резьбой;otvod_nr_pe.jpg;Материал: полипропилен (PP-B)^Область применения: для соединения полиэтиленовых труб^Среда: вода^Ру, МПа: 1,6^t мах, °С: 40^Производитель: UNIDELTA ^Страна изготовитель: Италия;123317;false;false;;;;;
108883;8788;Тройники соединительные;trojnik_soedinitelnij_pe.jpg;Материал: полипропилен (PP-B)^Область применения: для соединения полиэтиленовых труб^Среда: вода^Ру, МПа: 1,6^t мах, °С: 40^Производитель: UNIDELTA^Страна изготовитель: Италия;123317;false;false;;;;;
108880;8788;Тройники переходные;trojnik_perehodnoj_pe.jpg;Материал: полипропилен (PP-B)^Область применения: для соединения полиэтиленовых труб^Среда: вода^Ру, МПа: 1,6^t мах, °С: 40^Производитель: UNIDELTA ^Страна изготовитель: Италия;123317;false;false;;;;;
108871;8788;Муфты соединительные;myfta_soedinitelnaja_pe.jpg;Материал: полипропилен (PP-B)^Область применения: для соединения полиэтиленовых труб^Среда: вода^Ру, МПа: 1,6^t мах, °С: 40^Производитель: UNIDELTA ^Страна изготовитель: Италия;123317;false;false;;;;;
